NFDBFIREID,SRC_AGENCY,FIRE_ID,FIRENAME,LATITUDE,LONGITUDE,YEAR,MONTH,DAY,REP_DATE,OUT_DATE,SIZE_HA,CAUSE,FIRE_TYPE,RESPONSE,PROTZONE,FN_indicator,dist_to_FN_km,n_FN_20km,n_FN_50km,n_FN_100km,any_evac,n_evac,n_FN_evac,total_evac_size,total_population,mean_match_dist_km,mean_evac_duration_days
QC-1981-7149,QC,1981-7149,,52.96883,-77.01763,1981,7,13,1981-07-13,1981-08-17,5250.0,N,,,Nordique,False,304.7291001922058,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1981-7151,QC,1981-7151,,53.02788,-76.72607,1981,7,13,1981-07-13,1981-08-15,1350.0,N,,,Nordique,False,324.22354433707915,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1981-7156,QC,1981-7156,,53.25719,-78.15765,1981,7,13,1981-07-13,1981-08-17,17250.0,N,,,Nordique,False,244.9590676523098,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1982-7155,QC,1982-7155,,53.02428,-78.4701,1982,6,10,1982-06-10,1982-06-17,550.0,N,,,Nordique,False,217.13689277469038,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1983-7215,QC,1983-7215,,53.1301,-77.94304,1983,6,15,1983-06-15,1983-07-06,5850.0,N,,,Nordique,False,253.84192472315246,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1983-7232,QC,1983-7232,,53.1211,-77.0099,1983,6,15,1983-06-15,1983-07-05,2500.0,N,,,Nordique,False,313.14202938890435,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1983-7268,QC,1983-7268,,53.55486,-77.65153,1983,6,21,1983-06-21,1983-07-06,1087.0,H,,,Nordique,False,288.1506407564036,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1981-7118,QC,1981-7118,,53.34862,-74.42015,1981,7,6,1981-07-06,1981-08-15,17200.0,N,,,Nordique,False,473.36898864950894,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1981-7174,QC,1981-7174,,52.86571,-74.91518,1981,7,19,1981-07-19,1981-08-19,6000.0,H,,,Nordique,False,421.9306691170652,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1982-7135,QC,1982-7135,,52.1211,-75.79379,1982,6,8,1982-06-08,1982-06-14,1128.0,N,,,Nordique,False,338.6918111736356,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1983-7200,QC,1983-7200,,52.94005,-75.77364,1983,6,13,1983-06-13,1983-07-07,320.0,N,,,Nordique,False,373.45061480369304,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1983-7206,QC,1983-7206,,52.10851,-75.84931,1983,6,13,1983-06-13,1983-07-05,2260.0,N,,,Nordique,False,334.69342308514354,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1983-7230,QC,1983-7230,,52.55846,-74.58827,1983,6,17,1983-06-17,1983-06-29,17300.0,N,,,Nordique,False,429.43644112317446,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1983-7233,QC,1983-7233,,52.90078,-75.88685,1983,6,15,1983-06-15,1983-07-08,19200.0,N,,,Nordique,False,364.79745865446006,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1983-7234,QC,1983-7234,,52.60312,-75.72631,1983,6,15,1983-06-15,1983-07-08,35100.0,N,,,Nordique,False,360.993213177137,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1983-7259,QC,1983-7259,,53.23502,-74.86859,1983,6,16,1983-06-16,1983-06-29,13556.0,N,,,Nordique,False,441.4269311136141,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1983-7263,QC,1983-7263,,52.20354,-75.8304,1983,6,18,1983-06-18,1983-07-18,13520.0,N,,,Nordique,False,338.9574937559822,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1983-7292,QC,1983-7292,,52.2536,-75.31864,1983,6,18,1983-06-18,1983-06-28,700.0,N,,,Nordique,False,373.62447973537456,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1983-4045,QC,1983-4045,,51.82284,-67.44617,1983,6,23,1983-06-23,1983-07-07,1900.0,N,,,Nordique,False,188.2596948505187,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1985-4032,QC,1985-4032,,51.83094,-70.14047,1985,6,30,1985-06-30,1985-07-12,2200.0,N,,,Nordique,False,312.8680089128865,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1985-4041,QC,1985-4041,,52.01079,-66.25736,1985,7,5,1985-07-05,1985-07-12,1200.0,N,,,Nordique,False,194.25996480217833,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1987-7077,QC,1987-7077,,52.28507,-78.26424,1987,6,2,1987-06-02,1987-07-07,2036.0,N,,,Nordique,False,193.28779674354928,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1988-7193,QC,1988-7193,,51.98322,-77.25594,1988,7,9,1988-07-09,1988-07-23,1540.0,N,,,Nordique,False,239.71332136996304,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1988-7221,QC,1988-7221,,52.21973,-76.36529,1988,7,12,1988-07-12,1988-07-23,300.0,H,,,Nordique,False,305.38320803362706,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1989-7063,QC,1989-7063,,52.6283,-77.03888,1989,6,24,1989-06-24,1989-07-06,230.0,N,,,Nordique,False,283.0810155516221,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1989-7064,QC,1989-7064,,52.59502,-77.12965,1989,6,24,1989-06-24,1989-07-06,7400.0,N,,,Nordique,False,275.99334017828664,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1989-7066,QC,1989-7066,,52.40528,-77.33559,1989,6,24,1989-06-24,1989-09-07,46900.0,N,,,Nordique,False,253.7812811628986,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1989-7067,QC,1989-7067,,52.44814,-77.30382,1989,6,24,1989-06-24,1989-07-06,1450.0,N,,,Nordique,False,257.8922753915654,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1989-7124,QC,1989-7124,,52.49581,-76.64155,1989,7,10,1989-07-10,1989-09-05,22750.0,N,,,Nordique,False,299.9837827894277,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1982-7102,QC,1982-7102,,51.53327,-77.27261,1982,5,29,1982-05-29,1982-06-07,1630.0,N,,,Nordique,False,225.79515500258472,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1982-7103,QC,1982-7103,,51.38819,-76.89361,1982,5,29,1982-05-29,1982-06-07,392.0,N,,,Nordique,False,249.91519205266232,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1982-7133,QC,1982-7133,,51.43106,-76.56314,1982,6,8,1982-06-08,1982-06-20,2076.0,N,,,Nordique,False,273.00164977584575,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1983-5041,QC,1983-5041,,50.58783,-74.99717,1983,6,13,1983-06-13,1983-06-27,236.0,N,,,Intensive,False,211.63749062058963,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1983-5105,QC,1983-5105,,50.36481,-75.13847,1983,6,16,1983-06-16,1983-07-08,6100.0,N,,,Intensive,False,187.41349239411642,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1983-5117,QC,1983-5117,,51.131,-74.80037,1983,7,6,1983-07-06,1983-08-18,112500.0,N,,,Nordique,False,271.7311734626898,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1983-5123,QC,1983-5123,,51.40978,-73.84025,1983,6,19,1983-06-19,1983-08-04,237.0,N,,,Nordique,False,311.76813945559275,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1983-7186,QC,1983-7186,,51.52338,-77.45953,1983,6,13,1983-06-13,1983-09-12,62500.0,N,,,Nordique,False,212.93230615172897,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1983-7191,QC,1983-7191,,51.63819,-76.78117,1983,6,13,1983-06-13,1983-07-29,15382.0,N,,,Nordique,False,260.9913516346432,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1983-7197,QC,1983-7197,,52.10312,-75.97511,1983,6,13,1983-06-13,1983-07-13,10800.0,N,,,Nordique,False,326.34396423837455,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1983-7201,QC,1983-7201,,51.69634,-76.46953,1983,6,13,1983-06-13,1983-06-29,35640.0,N,,,Nordique,False,283.1408881990444,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1983-7211,QC,1983-7211,,50.26079,-75.54535,1983,6,13,1983-06-13,1983-07-30,48215.0,N,,,Nordique,False,180.55717590373936,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1983-7212,QC,1983-7212,,50.54676,-75.50549,1983,6,15,1983-06-15,1983-07-30,570.0,N,,,Nordique,False,210.84564287239573,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1983-7229,QC,1983-7229,,51.59862,-75.65074,1983,6,16,1983-06-16,1983-09-12,65690.0,N,,,Nordique,False,326.9858242313986,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1983-7235,QC,1983-7235,,51.13819,-75.1726,1983,6,16,1983-06-16,1983-09-02,30000.0,N,,,Nordique,False,272.87022432388267,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1983-7236,QC,1983-7236,,51.19185,-75.66523,1983,6,16,1983-06-16,1983-07-05,650.0,N,,,Nordique,False,282.9471172802765,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1983-7237,QC,1983-7237,,51.58513,-75.24711,1983,6,16,1983-06-16,1983-06-28,260.0,N,,,Nordique,False,322.39924550411894,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1983-7432,QC,1983-7432,,51.70444,-76.46953,1983,6,30,1983-06-30,1983-08-06,500.0,N,,,Nordique,False,283.30068243482845,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1985-5063,QC,1985-5063,,51.48502,-74.39067,1985,7,2,1985-07-02,1985-07-17,2400.0,N,,,Nordique,False,312.8370412512061,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1985-5067,QC,1985-5067,,51.64359,-74.00363,1985,7,2,1985-07-02,1985-07-17,5860.0,N,,,Nordique,False,334.36123616717504,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1985-7118,QC,1985-7118,,51.30486,-76.862,1985,5,30,1985-05-30,1985-07-09,426.0,N,,,Nordique,False,251.6047963839635,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1986-7090,QC,1986-7090,,49.99131,-75.58833,1986,5,27,1986-05-27,1986-06-26,8038.0,N,,,Intensive,False,152.6714219751986,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1986-7101,QC,1986-7101,,50.05756,-75.97759,1986,5,27,1986-05-27,1986-07-09,57750.0,N,,,Intensive,False,169.9631220834691,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1986-7106,QC,1986-7106,,50.14719,-76.18264,1986,5,29,1986-05-29,1986-07-09,38600.0,N,,,Intensive,False,185.5595991976514,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1986-7116,QC,1986-7116,,50.96073,-76.02908,1986,5,29,1986-05-29,1986-07-03,20300.0,N,,,Nordique,False,264.3092948909393,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1983-5063,QC,1983-5063,,50.56835,-71.57484,1983,6,16,1983-06-16,1983-08-06,87475.0,N,,,Intensive,False,225.19940507978254,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1983-5067,QC,1983-5067,,50.03597,-73.53993,1983,6,17,1983-06-17,1983-06-26,220.0,N,,,Intensive,False,180.15129875281525,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1983-5069,QC,1983-5069,,49.74581,-73.69015,1983,6,17,1983-06-17,1983-07-10,252.0,N,,,Intensive,False,147.72415833910952,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1983-5070,QC,1983-5070,,50.68016,-71.43613,1983,6,18,1983-06-18,1983-08-06,17975.0,N,,,Intensive,False,239.56420644494926,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1983-5077,QC,1983-5077,,49.51799,-73.53485,1983,6,23,1983-06-23,1983-08-05,44750.0,N,,,Intensive,False,136.4457629925916,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1984-5048,QC,1984-5048,,50.71163,-71.60134,1984,7,2,1984-07-02,1984-07-14,1250.0,N,,,Intensive,False,240.26027373091515,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1986-5056,QC,1986-5056,,50.69994,-71.79642,1986,5,27,1986-05-27,1986-06-16,17842.0,N,,,Intensive,False,236.56146352332794,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1986-5064,QC,1986-5064,,51.35582,-72.06893,1986,5,27,1986-05-27,1986-06-07,707.0,N,,,Intensive,False,306.8484891095431,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1986-5116,QC,1986-5116,,50.6283,-72.60287,1986,8,9,1986-08-09,1986-08-17,325.0,N,,,Intensive,False,227.4226680649331,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1983-7302,QC,1983-7302,,50.84233,-76.37394,1983,7,4,1983-07-04,1983-08-06,915.0,N,,,Nordique,False,260.5179737496675,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1986-7088,QC,1986-7088,,49.83513,-76.18307,1986,5,27,1986-05-27,1986-07-10,18531.0,N,,,Intensive,False,156.30518553642332,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1986-7093,QC,1986-7093,,49.67926,-76.22915,1986,5,27,1986-05-27,1986-06-26,2058.0,N,,,Intensive,False,144.69893538383633,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1986-7108,QC,1986-7108,,50.66247,-77.0858,1986,5,29,1986-05-29,1986-07-01,2890.0,N,,,Intensive,False,238.73867519474027,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1986-7114,QC,1986-7114,,50.61211,-77.10998,1986,5,29,1986-05-29,1986-06-04,2000.0,N,,,Intensive,False,232.91883387848867,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1986-7115,QC,1986-7115,,50.19544,-76.46347,1986,5,29,1986-05-29,1986-06-27,7102.0,N,,,Intensive,False,200.54900970097106,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1983-5107,QC,1983-5107,,49.99761,-74.97901,1983,7,4,1983-07-04,1983-07-14,260.0,N,,,Intensive,False,146.28852443053296,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1983-7209,QC,1983-7209,,49.39089,-76.54465,1983,6,16,1983-06-16,1983-08-01,1804.0,H,,,Intensive,False,140.5272895948871,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1986-7099,QC,1986-7099,,49.7518,-75.51652,1986,5,27,1986-05-27,1986-07-09,7080.0,N,,,Intensive,False,125.85755666618348,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1986-7100,QC,1986-7100,,49.69544,-75.83055,1986,5,27,1986-05-27,1986-06-17,450.0,N,,,Intensive,False,129.57117097233777,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1985-7098,QC,1985-7098,,48.17116,-77.97303,1985,5,29,1985-05-29,1985-06-19,700.0,H,,,Intensive,False,46.02436922081635,0,2,2,False,0.0,0.0,0.0,0.0,,
QC-1985-7101,QC,1985-7101,,49.05306,-77.84256,1985,5,29,1985-05-29,1985-06-10,335.0,H,,,Intensive,False,52.47243442909118,0,0,1,False,0.0,0.0,0.0,0.0,,
QC-1983-4036,QC,1983-4036,,49.24131,-62.70868,1983,6,23,1983-06-23,1983-07-30,6300.0,N,,,Nordique,False,117.62860069197313,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1983-5085,QC,1983-5085,,49.04676,-72.87276,1983,6,24,1983-06-24,1983-07-15,260.0,N,,,Intensive,False,67.25972861140299,0,0,1,False,0.0,0.0,0.0,0.0,,
QC-1983-3045,QC,1983-3045,,48.76349,-74.99864,1983,6,17,1983-06-17,1983-08-23,14535.1,N,,,Intensive,False,9.773244184473478,1,1,1,False,0.0,0.0,0.0,0.0,,
QC-1986-3066,QC,1986-3066,,48.76889,-74.38938,1986,5,27,1986-05-27,1986-06-22,819.0,N,,,Intensive,False,38.41393524980483,0,1,1,False,0.0,0.0,0.0,0.0,,
QC-1990-1006,QC,1990-1006,,48.65078,-65.09996,1990,5,28,1990-05-28,1990-06-14,292.0,N,,,Intensive,False,47.85579640709616,0,1,2,False,0.0,0.0,0.0,0.0,,
QC-1990-1008,QC,1990-1008,,48.44544,-65.12735,1990,5,28,1990-05-28,1990-06-14,375.0,N,,,Intensive,False,64.15877970784547,0,0,3,False,0.0,0.0,0.0,0.0,,
QC-1983-5081,QC,1983-5081,,48.38639,-72.95937,1983,6,23,1983-06-23,1983-08-01,2495.0,N,,,Intensive,False,53.34175139821106,0,0,3,False,0.0,0.0,0.0,0.0,,
QC-1987-1051,QC,1987-1051,,48.13819,-67.7956,1987,5,27,1987-05-27,1987-06-09,1315.0,H,,,Intensive,False,74.19990356041097,0,0,2,False,0.0,0.0,0.0,0.0,,
QC-1987-1098,QC,1987-1098,,48.1265,-67.65724,1987,9,4,1987-09-04,1987-09-29,591.0,H,,,Intensive,False,63.81233382649899,0,0,4,False,0.0,0.0,0.0,0.0,,
QC-1983-3030,QC,1983-3030,,48.32734,-74.0414,1983,6,16,1983-06-16,1983-09-09,24595.6,N,,,Intensive,False,45.25478134662405,0,1,3,False,0.0,0.0,0.0,0.0,,
QC-1983-3032,QC,1983-3032,,48.10582,-73.93266,1983,6,16,1983-06-16,1983-09-12,33601.0,N,,,Intensive,False,19.255300110244978,1,1,3,False,0.0,0.0,0.0,0.0,,
QC-1986-6155,QC,1986-6155,,47.82914,-76.94106,1986,5,29,1986-05-29,1986-06-16,308.0,N,,,Intensive,False,39.02894478772813,0,1,2,False,0.0,0.0,0.0,0.0,,
QC-1983-3027,QC,1983-3027,,47.20444,-73.68778,1983,6,15,1983-06-15,1983-07-06,330.0,N,,,Intensive,False,51.131565710079514,0,0,3,False,0.0,0.0,0.0,0.0,,
QC-1983-6276,QC,1983-6276,,47.19634,-75.8148,1983,9,2,1983-09-02,1983-09-30,280.0,H,,,Intensive,False,68.11094641318762,0,0,2,False,0.0,0.0,0.0,0.0,,
QC-1986-6154,QC,1986-6154,,47.37021,-74.90339,1986,5,29,1986-05-29,1986-06-16,305.0,N,,,Intensive,False,41.07002049506148,0,1,1,False,0.0,0.0,0.0,0.0,,
QC-1985-7133,QC,1985-7133,,54.372,-76.77158,1985,6,18,1985-06-18,1985-07-08,400.0,N,,,Nordique,False,380.88001155485125,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1985-7137,QC,1985-7137,,54.2527,-78.2423,1985,6,18,1985-06-18,1985-07-20,265.0,N,,,Nordique,False,297.6357506928937,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1985-7166,QC,1985-7166,,54.52248,-77.50896,1985,7,8,1985-07-08,1985-07-23,244.0,N,,,Nordique,False,352.4077364993408,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1988-7189,QC,1988-7189,,54.15438,-78.53573,1988,7,5,1988-07-05,1988-09-04,156450.0,N,,,Nordique,False,276.4521544495646,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1988-7259,QC,1988-7259,,54.24581,-77.23769,1988,7,24,1988-07-24,1988-08-05,18602.0,N,,,Nordique,False,348.3483960195754,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1988-7262,QC,1988-7262,,54.51799,-76.77911,1988,7,24,1988-07-24,1988-08-05,6850.0,N,,,Nordique,False,389.26309619968276,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1988-7263,QC,1988-7263,,54.30846,-76.84422,1988,7,24,1988-07-24,1988-08-05,4297.0,N,,,Nordique,False,373.2514210757298,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1989-7069,QC,1989-7069,,54.25,-76.7423,1989,6,24,1989-06-24,1989-08-25,103150.0,N,,,Nordique,False,375.5225105104726,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1989-7081,QC,1989-7081,,54.29856,-74.89971,1989,6,24,1989-06-24,1989-08-23,50300.0,N,,,Nordique,False,483.69096547842713,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1989-7082,QC,1989-7082,,54.11031,-74.08027,1989,6,24,1989-06-24,1989-08-23,1130.0,N,,,Nordique,False,468.2001056281862,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1989-7092,QC,1989-7092,,53.90078,-78.51312,1989,7,2,1989-07-02,1989-08-30,162500.0,N,,,Nordique,False,259.59980911781764,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1989-7101,QC,1989-7101,,53.99131,-77.27673,1989,7,2,1989-07-02,1989-08-27,174225.0,N,,,Nordique,False,331.5922009984335,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1989-7121,QC,1989-7121,,54.34592,-77.65432,1989,6,24,1989-06-24,1989-08-26,94075.0,N,,,Nordique,False,333.09966817000003,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1989-7160,QC,1989-7160,,54.23502,-75.5464,1989,7,24,1989-07-24,1989-08-25,34510.0,N,,,Nordique,False,442.90677545376025,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1989-7162,QC,1989-7162,,54.27248,-75.38278,1989,7,24,1989-07-24,1989-08-23,2195.0,N,,,Nordique,False,454.1486652406182,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1989-7163,QC,1989-7163,,54.03957,-74.87685,1989,7,24,1989-07-24,1989-08-25,19220.0,N,,,Nordique,False,474.99572677556864,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1989-7180,QC,1989-7180,,54.45534,-78.89346,1989,7,28,1989-07-28,1989-08-24,41400.0,N,,,Nordique,False,282.4855505243695,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1989-7181,QC,1989-7181,,54.22692,-78.60667,1989,8,12,1989-08-12,1989-08-25,784.0,N,,,Nordique,False,278.6307828142895,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1989-7188,QC,1989-7188,,54.0045,-75.67196,1989,7,24,1989-07-24,1989-08-23,251.0,N,,,Nordique,False,425.6205638449922,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1985-7162,QC,1985-7162,,53.45354,-71.37438,1985,7,2,1985-07-02,1985-07-22,4163.0,N,,,Nordique,False,327.75175931732235,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1985-7163,QC,1985-7163,,53.22153,-73.41739,1985,7,2,1985-07-02,1985-07-19,255.0,N,,,Nordique,False,458.92055385351915,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1986-5101,QC,1986-5101,,52.05396,-72.80116,1986,7,14,1986-07-14,1986-07-30,5988.0,N,,,Nordique,False,385.27417605553904,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1986-7151,QC,1986-7151,,53.44275,-72.68357,1986,7,14,1986-07-14,1986-07-31,2950.0,N,,,Nordique,False,405.01275653771694,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1989-7042,QC,1989-7042,,54.79047,-73.29122,1989,6,17,1989-06-17,1989-08-02,3497.0,N,,,Nordique,False,407.9441669242052,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1989-7074,QC,1989-7074,,54.03687,-73.82108,1989,6,24,1989-06-24,1989-08-02,776.0,N,,,Nordique,False,453.8051320544469,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1989-7075,QC,1989-7075,,54.10492,-73.81799,1989,6,24,1989-06-24,1989-08-02,578.0,N,,,Nordique,False,451.8821523989651,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1989-7157,QC,1989-7157,,53.61121,-71.47575,1989,7,31,1989-07-31,1989-08-29,515.0,N,,,Nordique,False,325.6940206077725,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1989-7170,QC,1989-7170,,54.06655,-73.63755,1989,8,13,1989-08-13,1989-08-24,648.0,N,,,Nordique,False,441.5498051166807,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1989-7171,QC,1989-7171,,54.07105,-73.5113,1989,8,13,1989-08-13,1989-08-24,412.0,N,,,Nordique,False,433.53624400764977,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1989-7172,QC,1989-7172,,54.33423,-72.85034,1989,8,13,1989-08-13,1989-08-24,425.0,N,,,Nordique,False,386.0245714660602,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1987-7127,QC,1987-7127,,54.22962,-70.67615,1987,7,6,1987-07-06,1987-07-27,321.0,N,,,Nordique,False,252.95366126661256,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1985-7129,QC,1985-7129,,53.97602,-74.51911,1985,6,18,1985-06-18,1985-07-24,17452.0,N,,,Nordique,False,494.74159496703527,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1985-7165,QC,1985-7165,,53.61211,-75.59239,1985,7,5,1985-07-05,1985-07-23,230.0,N,,,Nordique,False,416.6476573680866,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1987-7126,QC,1987-7126,,53.81385,-72.24391,1987,7,6,1987-07-06,1987-07-27,289.0,N,,,Nordique,False,363.17144580243087,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1988-7188,QC,1988-7188,,53.29047,-74.79873,1988,7,5,1988-07-05,1988-07-26,2918.0,N,,,Nordique,False,448.27176742649044,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1988-7249,QC,1988-7249,,53.41936,-75.65761,1988,7,24,1988-07-24,1988-09-07,6086.0,N,,,Nordique,False,406.56169619949645,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1988-7254,QC,1988-7254,,53.57284,-75.0803,1988,7,25,1988-07-25,1988-08-08,270.0,N,,,Nordique,False,447.42763022247186,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1988-7255,QC,1988-7255,,53.55576,-74.99849,1988,7,25,1988-07-25,1988-09-06,1249.0,N,,,Nordique,False,450.9974536094199,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1988-7256,QC,1988-7256,,53.71523,-75.08181,1988,7,25,1988-07-25,1988-09-06,5592.0,N,,,Nordique,False,451.696845548996,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1988-7257,QC,1988-7257,,53.85402,-74.04674,1988,7,25,1988-07-25,1988-08-05,1461.0,N,,,Nordique,False,473.0549538930587,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1988-7276,QC,1988-7276,,53.59682,-75.41817,1988,7,30,1988-07-30,1988-09-06,3412.0,N,,,Nordique,False,427.14484653644575,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1989-7038,QC,1989-7038,,53.83783,-73.72257,1989,6,19,1989-06-19,1989-07-20,36608.0,N,,,Nordique,False,453.4046223995996,0,0,0,True,2.0,0.0,,0.0,17.494532347948113,2.5
QC-1989-7065,QC,1989-7065,,53.65618,-73.16957,1989,6,24,1989-06-24,1989-07-24,2000.0,N,,,Nordique,False,425.5831377801823,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1989-7073,QC,1989-7073,,53.71613,-72.52103,1989,6,24,1989-06-24,1989-07-24,11251.0,N,,,Nordique,False,383.75596080936066,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1989-7080,QC,1989-7080,,53.30486,-73.98194,1989,6,24,1989-06-24,1989-07-24,2592.0,N,,,Nordique,False,489.13147545198177,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1989-7158,QC,1989-7158,,53.45714,-73.61984,1989,7,31,1989-07-31,1989-08-24,349.0,N,,,Nordique,False,460.82821105156034,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1989-7169,QC,1989-7169,,53.88909,-73.78908,1989,8,13,1989-08-13,1989-08-24,700.0,N,,,Nordique,False,455.96492836563493,0,0,0,False,0.0,0.0,0.0,0.0,,
