province,latitude,longitude,fire_cause,fire_type,response_type,protection_zone,fn_indicator,n_fn_20km,any_evacuation,log_fire_size_ha,log_dist_to_fn_km
SK,56.45435,-103.394333,natural,unknown,other,other,False,3,False,0.8316039139245482,-0.9464679573450324
SK,56.807933,-108.705267,natural,unknown,other,other,False,0,False,-1.0194768838978308,-0.3300464701883043
SK,55.5534,-105.0417,natural,unknown,other,other,False,0,False,1.0810405588735743,-0.6697228941210295
SK,59.729731,-105.237048,natural,unknown,other,other,False,0,False,1.4181888238447995,-0.0931592842823127
SK,59.652583,-105.28545,natural,unknown,other,other,False,0,False,1.425807495892318,-0.1886650024885975
SK,55.913083,-104.54705,natural,unknown,other,other,False,0,False,1.079920527264618,-0.4408943519679195
SK,59.336523,-106.725416,natural,unknown,other,other,False,2,False,0.7333194501043406,-2.0928637016953933
SK,58.948517,-103.29765,natural,unknown,other,other,False,0,False,0.8283134573519065,0.1609580571564473
SK,58.930803,-103.060627,natural,unknown,other,other,False,0,False,-0.3013059928920512,0.0518949485979848
SK,59.130258,-103.283011,natural,unknown,other,other,False,0,False,0.4834725945802284,0.2181121453891007
SK,55.6305,-104.277167,natural,unknown,other,other,False,1,False,0.5571933416871703,-0.9171280926070716
SK,59.034617,-109.756617,natural,unknown,other,other,False,0,False,0.4922889712717866,-0.0564602000699779
SK,55.954367,-103.659283,natural,unknown,other,other,False,0,False,0.997644221158422,-0.1861230547982451
SK,55.424983,-103.838133,natural,unknown,other,other,False,0,False,-0.0333681101356072,-0.4735045860188158
SK,55.904871,-105.559947,natural,unknown,other,other,False,0,False,-0.3136230854224084,0.0201452726525158
SK,59.090283,-104.97345,natural,unknown,other,other,False,1,False,0.3679802301185627,-1.3421013657036478
SK,58.615433,-103.240033,natural,unknown,other,other,False,0,False,-0.7853827673753436,-0.2830567932447259
SK,58.283733,-104.214783,natural,unknown,other,other,False,0,False,1.2081953595306572,0.0452150866086173
SK,59.007364,-107.430436,natural,unknown,other,other,False,1,False,0.5852396997060558,-1.0470094330354411
SK,59.833133,-106.16583,natural,unknown,other,other,False,0,False,-0.7944023680847274,0.0167365307606978
SK,56.629214,-108.359585,natural,unknown,other,other,False,0,False,-0.0336752335747035,-0.5759971932331477
SK,56.71475,-108.353717,natural,unknown,other,other,False,0,False,-0.1487598209870336,-0.4074927484658113
SK,57.5828,-103.348433,natural,unknown,other,other,False,0,False,-0.5589345218720618,-0.0228948400438063
SK,56.232583,-102.134717,natural,unknown,other,other,False,0,False,-0.7779843014934691,-0.1473101587942636
SK,57.437417,-102.725867,natural,unknown,other,other,False,0,False,-1.2223591994498235,-0.0517442578178292
SK,57.6443,-103.340667,natural,unknown,other,other,False,0,False,-0.7085168718261141,-0.1072260850244268
SK,58.005983,-102.046133,natural,unknown,other,other,False,0,False,-1.3627700895731674,-0.6357263937586898
SK,59.012867,-109.621583,natural,unknown,other,other,False,0,False,0.6450328601532589,0.0278329490772431
SK,57.081448,-102.112563,natural,unknown,other,other,False,2,False,0.1607977758090807,-1.7536823129412729
SK,59.110383,-104.8664,natural,unknown,other,other,False,1,False,-0.115556700084715,-1.3134278720190458
SK,55.9852,-103.254533,human,unknown,other,other,False,0,False,-0.967761924687652,-0.3916046930330437
SK,55.841219,-103.025465,natural,unknown,other,other,False,0,False,-0.6141713991624724,-0.1182924794684759
SK,55.845,-105.360333,natural,unknown,other,other,False,0,False,0.8905034221999745,-0.1573382566346057
SK,55.982667,-109.2232,natural,unknown,other,other,False,1,False,-0.0919616282432232,-1.551030403094841
SK,56.361978,-109.013426,natural,unknown,other,other,False,0,False,-0.6103349077160916,-0.6467980585291683
SK,56.170922,-109.592501,natural,unknown,other,other,False,1,False,-0.5831956674761133,-0.965125728923303
SK,55.622898,-106.39554,natural,unknown,other,other,False,0,False,-1.078805916332394,-0.3866934070545401
SK,58.182064,-103.05088,natural,unknown,other,other,True,1,False,-1.31815698892165,-2.8210130662253
MB,54.555,-96.5514,natural,unknown,monitor,other,False,3,False,-0.6071872394236548,-1.7072815014179912
MB,54.5228,-97.7611,human,unknown,full,other,False,11,False,0.4316979156858482,-1.660974435014792
MB,54.5114,-96.9144,natural,unknown,monitor,other,False,4,False,-0.7334631036787903,-1.8857332199419596
MB,56.6175,-93.3706,natural,unknown,monitor,other,False,0,False,-1.1976662145196273,-0.0939733153250605
MB,57.2531,-93.4672,natural,unknown,monitor,other,False,0,False,-1.0417872009303244,0.3099290264523175
MB,58.575,-101.253,natural,unknown,monitor,other,True,5,False,-1.2748424481395593,-2.8210130662253
MB,53.2792,-96.9242,natural,unknown,monitor,other,False,0,False,0.3266928812260846,-0.3292270216914228
MB,52.6308,-95.7336,natural,unknown,moderate,other,False,0,False,0.0705231495167898,-0.0371776694502775
MB,52.7689,-96.4156,natural,unknown,moderate,other,False,0,False,1.2898060398863251,-0.0129026269983695
MB,56.6264,-91.7167,natural,unknown,monitor,other,False,0,False,-0.0919616282432232,0.2485588441264224
MB,56.5839,-91.1519,natural,unknown,monitor,other,False,0,False,-0.9039343289036976,0.3355441289678789
MB,53.6664,-100.324,human,unknown,monitor,other,False,4,False,-1.1833005955702431,-1.7659821437234111
MB,56.1592,-91.5933,natural,unknown,monitor,other,False,0,False,0.0991712565147742,-0.2155614308182149
MB,53.0383,-96.8603,natural,unknown,monitor,other,False,0,False,-0.7208099781670241,-0.5665963567254967
MB,55.8589,-94.3678,natural,unknown,monitor,other,False,0,False,1.1891181533462245,-0.539285926785134
MB,55.8553,-95.645,natural,unknown,monitor,other,False,3,False,-1.3627700895731674,-1.4465289646948456
MB,51.955,-99.6419,human,unknown,full,other,False,1,False,-0.1975881195159851,-2.319479517292426
MB,51.7136,-98.6169,human,unknown,full,other,True,6,False,-1.0522820235913422,-2.8210130662253
MB,52.5019,-95.5689,natural,unknown,moderate,other,False,0,False,-0.450639703373533,-0.2916627627529218
MB,56.9533,-93.1547,natural,unknown,monitor,other,False,0,False,0.1427581451789499,0.2051300833773331
MB,53.1078,-96.5069,natural,unknown,monitor,other,False,0,False,-0.9357624361565308,-0.113961652554657
MB,56.4772,-92.2878,natural,unknown,monitor,other,False,0,False,1.5448530709425894,0.0705715807577256
MB,56.5225,-99.6622,natural,unknown,moderate,other,False,0,False,1.633571484255457,-0.1450820649791017
MB,56.2092,-90.6069,natural,unknown,monitor,other,False,0,False,1.5288515068817463,0.3321218140533979
MB,55.4372,-101.673,natural,unknown,moderate,other,False,0,False,1.2908460012723058,-0.6070420470511293
MB,57.0006,-100.587,natural,unknown,moderate,other,False,1,False,1.3950422381099568,-0.9276284403932132
MB,57.0575,-100.511,natural,unknown,monitor,other,False,0,False,1.3202973178936663,-0.703562013169847
MB,56.7092,-98.4792,natural,unknown,monitor,other,False,0,False,-1.087900462089314,-0.5115288698955732
MB,56.6606,-98.3983,natural,unknown,monitor,other,False,0,False,-0.5303249587560449,-0.6409707933532824
MB,55.1442,-99.3611,natural,unknown,moderate,other,False,0,False,-0.2878450540058623,-0.1709378814019905
MB,56.6342,-101.909,natural,unknown,monitor,other,False,0,False,-0.8505630107350286,-0.1304724643632893
MB,54.3497,-98.4075,natural,unknown,monitor,other,False,0,False,-0.7208099781670241,-0.4292657631058114
MB,56.2333,-101.628,natural,unknown,monitor,other,False,0,False,1.1679860336879393,-0.3934766513177093
MB,53.4722,-99.5917,natural,unknown,full,other,False,0,False,1.6066700592495078,-0.3989826681291958
MB,53.7319,-97.0003,natural,unknown,monitor,other,False,2,False,-1.0874934691420743,-1.582198069790083
MB,57.8178,-96.9844,natural,unknown,monitor,other,False,0,False,-0.2878450540058623,0.2341556676147414
MB,55.8011,-100.99,natural,unknown,moderate,other,False,5,False,-0.7430630144784034,-2.082166706926355
MB,57.7817,-97.7894,natural,unknown,monitor,other,False,0,False,-0.7855089144719057,0.1282661339284653
MB,53.1089,-96.5064,natural,unknown,monitor,other,False,0,False,-0.3480294034506625,-0.115676490362394
MB,57.475,-95.5261,natural,unknown,monitor,other,False,0,False,-0.2597738322457776,0.4997032401807065
MB,54.0097,-96.8203,natural,unknown,monitor,other,False,10,False,-0.4887538866481252,-0.8918422236905285
MB,54.5494,-96.5622,natural,unknown,monitor,other,False,3,False,-0.8806326910888373,-1.8409206875360349
MB,56.9414,-99.1797,natural,unknown,monitor,other,False,0,False,-0.7105305160874893,-0.6174128664149933
MB,58.8442,-101.107,natural,unknown,monitor,other,False,0,False,-0.8519629227695937,-0.5710432581921822
MB,52.9847,-95.1306,natural,unknown,monitor,other,False,1,False,-1.2501578500560724,-1.1909738086942627
MB,56.8086,-100.829,natural,unknown,full,other,False,1,False,-0.4484154429248505,-0.9830220731261294
MB,57.3806,-101.626,natural,unknown,monitor,other,False,0,False,-1.010408435295077,-0.2970614830441932
ON,50.1384,-82.3944,natural,ifr,moderate,other,False,0,False,-0.0482417107587114,0.1905762944420852
ON,53.0639,-84.036,natural,ifr,monitor,other,False,0,False,0.3703352568666533,-0.1116793271365893
ON,51.4104,-82.1242,natural,ifr,monitor,other,False,0,False,-0.9128216223455984,0.2716927101007996
ON,46.5705,-81.8123,natural,ifr,full,other,False,0,False,-0.1862926653112228,-0.1725140722715617
ON,51.2427,-92.707,natural,ifr,full,other,False,0,False,-0.7513750263883904,0.1157040865546039
ON,52.3064,-94.8182,natural,ifr,monitor,other,False,0,False,-0.2441532253948562,-0.2639044766951594
ON,50.8433,-87.3543,natural,ifr,full,other,False,0,False,1.9959843268055824,0.2163616545224161
ON,53.4902,-87.8313,natural,ifr,monitor,other,False,0,False,-1.203505147731587,-0.1294129341306947
ON,53.1768,-91.1363,natural,ifr,monitor,other,False,0,False,0.22897082813357,-0.6832473938375226
ON,48.9088,-80.3046,natural,ifr,full,other,False,0,False,-0.2126978436296825,-0.4492802014732477
ON,53.0395,-88.3788,natural,ifr,monitor,other,False,0,False,2.105449544643162,-0.1811423484679516
ON,49.6071,-79.7037,natural,ifr,full,other,False,0,False,-0.7026247912831615,0.361419313484105
ON,51.7644,-91.8501,natural,ifr,full,other,False,1,False,1.558189385763156,-2.07583835996647
ON,50.7194,-79.8475,natural,ifr,monitor,other,False,0,False,1.6016264073429882,0.0117647215435557
ON,54.3855,-89.6942,natural,ifr,monitor,other,False,0,False,0.1626581866275495,-0.0342130849076699
ON,54.6032,-85.1801,natural,ifr,monitor,other,False,0,False,-0.6168708664607719,0.4856163100879539
ON,50.9728,-89.1258,natural,ifr,monitor,other,False,0,False,1.9510802504076927,0.1227499902256244
ON,50.5579,-90.1077,natural,ifr,full,other,False,0,False,2.263787476254152,-0.2848946549159779
ON,50.6355,-80.3291,natural,ifr,monitor,other,False,0,False,0.5012476874500192,-0.1094284785150427
ON,48.1642,-83.812,natural,ifr,moderate,other,False,1,False,-0.2178157665335587,-0.8201639989447825
ON,54.2308,-85.6068,natural,ifr,monitor,other,False,0,False,0.6280102274289845,0.3735132463682606
ON,52.1375,-94.6138,natural,ifr,full,other,False,1,False,-0.7421199930051148,-0.730468076479239
ON,50.5531,-80.7494,natural,ifr,monitor,other,False,0,False,1.1189607805528594,-0.0099605767771152
ON,50.6102,-92.5964,natural,ifr,full,other,False,0,False,0.6703675148842684,-0.3513256582664655
ON,52.2693,-90.2512,natural,ifr,monitor,other,False,0,False,0.2197807789525966,0.1558761247116376
ON,52.106,-89.8102,natural,ifr,monitor,other,False,0,False,-0.8567459504592813,0.256486236283666
ON,51.0888,-90.8216,natural,ifr,full,other,False,0,False,0.8054803651002062,-0.3437817662558181
ON,47.5769,-80.248,natural,ifr,full,other,False,0,False,0.1780621625784136,-0.0248448116409891
ON,46.6328,-82.2622,natural,ifr,full,other,False,0,False,0.768699778422526,-0.1319489331508347
ON,52.3818,-87.494,natural,ifr,moderate,other,False,0,False,-1.0936260530717334,-0.2590759768598013
ON,51.0052,-87.5622,natural,ifr,full,other,False,0,False,1.1182102221721573,0.0034534150959852
ON,52.0922,-89.2822,natural,ifr,monitor,other,False,0,False,-0.4696391212593854,0.2258348610506682
ON,48.5366,-85.1704,human,ifr,full,other,False,0,False,0.8516102519324327,-0.4344918828052476
ON,52.1823,-81.8548,unknown,ifr,full,other,False,1,False,-0.4849785044412762,-1.5473647350753372
ON,53.4689,-93.2176,natural,ifr,moderate,other,False,0,False,1.2085881991082492,-0.2591212852760329
ON,53.9106,-90.8784,human,ifr,full,other,True,1,False,-1.0398976329304177,-2.8210130662253
ON,51.5625,-84.8141,natural,ifr,monitor,other,False,0,False,-0.143255635040091,0.1410659143808998
ON,47.7236,-82.4194,natural,ifr,full,other,False,0,False,0.5144359503612926,-0.2122178820647637
ON,46.7506,-81.9973,natural,ifr,full,other,False,0,False,-0.839473953934532,0.0781336914824485
ON,48.9843,-79.6735,natural,ifr,full,other,False,0,False,1.946222409649111,-0.3250611822781538
ON,52.2812,-86.2882,natural,ifr,monitor,other,False,0,False,-0.0855515256535489,0.0877859400101342
ON,53.7625,-90.7008,natural,ifr,full,other,False,1,False,1.485246185904631,-0.9497457579232844
ON,53.3889,-90.4112,natural,ifr,monitor,other,False,0,False,0.6360466996518985,-0.1415583445160504
ON,50.7161,-92.2131,natural,ifr,full,other,False,0,False,1.5182981629029322,-0.2198256810221167
ON,53.1217,-90.366,natural,ifr,monitor,other,False,0,False,1.4459916434613256,-0.3514930682457614
ON,53.8073,-88.7836,natural,ifr,full,other,False,1,False,1.0149581604517368,-0.9332876727316652
ON,54.4874,-91.6793,natural,ifr,monitor,other,False,0,False,-1.2559735834981514,-0.1110344904189111
ON,50.4308,-81.2076,natural,ifr,monitor,other,False,0,False,-0.7338117623390377,-0.0023726805972397
ON,51.5566,-85.3216,natural,ifr,monitor,other,False,0,False,-0.5037618264810748,-0.2991170359225351
ON,50.9907,-85.0603,natural,ifr,monitor,other,False,0,False,-0.1030488218047772,0.1330543487439604
QC,50.6166,-66.0077,human,unknown,other,nordique,False,0,False,1.7742182561439248,-0.1717716022869229
QC,49.7371,-74.9946,human,unknown,other,intensive,False,0,False,-0.4329911332364934,0.4768147814899169
QC,50.3743,-66.3849,human,unknown,other,intensive,False,1,False,-0.5676204567317638,-0.9775423468671758
QC,53.0505,-75.3255,natural,unknown,other,nordique,False,0,False,3.9405154630160752,1.3285081128342549
QC,48.0571,-75.2646,natural,unknown,other,intensive,False,0,False,0.9403410082643324,0.1272328491529688
QC,47.9918,-75.0173,natural,unknown,other,intensive,False,0,False,-0.0403319394997027,0.1562214744279501
QC,47.6953,-74.0666,natural,unknown,other,intensive,False,0,False,-1.2930591908979958,-0.4471233112257824
QC,49.3775,-72.0667,natural,unknown,other,intensive,False,0,False,0.7789180985033939,0.2858153279798169
QC,47.5952,-76.5984,natural,unknown,other,intensive,False,0,False,-1.1532461535969245,-0.293829130508004
QC,48.4702,-76.8563,natural,unknown,other,intensive,False,0,False,0.810181985483439,-0.0140937778946724
QC,47.9145,-75.7324,natural,unknown,other,intensive,False,0,False,0.8282148507905691,0.3739643014797636
QC,49.3577,-71.0484,natural,unknown,other,intensive,False,0,False,0.7058126965560544,0.5036186524783453
QC,49.3013,-76.9185,natural,unknown,other,intensive,False,0,False,0.6260619151851952,0.4686014487254167
QC,49.5063,-69.657,natural,unknown,other,intensive,False,0,False,1.147671376549823,0.1954956247035013
QC,49.4392,-71.5614,natural,unknown,other,intensive,False,0,False,0.160031684627928,0.4135496936841352
QC,49.7389,-68.6353,natural,unknown,other,intensive,False,0,False,0.1459082203261964,0.045943192642304
QC,50.292,-70.572,natural,unknown,other,intensive,False,0,False,0.6837799792942362,0.7888421128409576
QC,49.5084,-75.2876,natural,unknown,other,intensive,False,0,False,1.8979262664730856,0.3330308159178358
QC,48.6549,-72.8672,natural,unknown,other,intensive,False,0,False,-0.267612226440702,-0.2030186096142468
QC,49.5192,-72.6159,natural,unknown,other,intensive,False,0,False,0.2596293473256552,0.4087636197311461
QC,50.7482,-70.1974,natural,unknown,other,intensive,False,0,False,-0.0706180543945912,0.8688045098621433
QC,49.062,-79.3576,natural,unknown,other,intensive,False,0,False,0.9996461746694,0.0047288022029302
QC,49.5557,-68.6728,natural,unknown,other,intensive,False,0,False,1.0582621177317606,-0.2171821641885888
QC,49.4581,-72.5764,natural,unknown,other,intensive,False,0,False,0.1348879243162823,0.3603615643025159
QC,49.6938,-72.585,natural,unknown,other,intensive,False,0,False,-0.390753082807587,0.5184084236191043
QC,48.1812,-76.909,natural,unknown,other,intensive,False,0,False,1.3708399778891176,-0.3557770505514482
QC,49.2891,-72.414,natural,unknown,other,intensive,False,0,False,0.7179772877925655,0.2009843367619442
QC,48.7008,-74.1401,natural,unknown,other,intensive,False,0,False,0.0599964148922833,-0.0358504922770704
QC,53.1669,-75.2666,natural,unknown,other,nordique,False,0,False,-0.1439410426892818,1.3440954234754952
QC,49.0606,-76.1278,natural,unknown,other,intensive,False,0,False,2.3497477206921227,0.3383626682841572
QC,47.9748,-75.2777,natural,unknown,other,intensive,False,0,False,-1.235591213006312,0.2090949275921154
QC,49.3691,-72.0674,natural,unknown,other,intensive,False,0,False,-0.2896847788636736,0.2786426866358694
QC,49.435,-77.2215,natural,unknown,other,intensive,False,0,False,0.6602911387646865,0.4441709447697433
QC,48.6083,-76.6358,natural,unknown,other,intensive,False,0,False,1.7460481780455357,0.2099612067422689
QC,47.9098,-75.772,natural,unknown,other,intensive,False,0,False,-0.9262337125962706,0.372644276901014
QC,49.545,-69.7334,natural,unknown,other,intensive,False,0,False,-0.3838821545350642,0.2542282672113404
QC,48.815,-76.0342,natural,unknown,other,intensive,False,0,False,0.3128636156868182,0.2213577378268869
QC,48.513,-76.0481,natural,unknown,other,intensive,False,0,False,1.187240146316358,0.2359165331486949
